,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
87,-0.38633186,-0.29442292,0.075624764,0.16934286,-0.16355519,-0.15240286,0.58933395,0.10025664,-0.4130538,-0.052690376,0.3461121,-0.41385546,-0.5294501,-0.29646212,0.0193352,0.3800685,-0.0063080667,-0.32147238,0.35481218,0.7833763,0.18567282,0.21631016,0.27860475,-0.53708804,-0.38766193,0.081841186,0.25332728,-0.056428634,0.4248139,-0.3278596,0.0106450915,-0.21499513,-0.509456,-0.20120056,0.32698548,-0.2539399,-0.5490119,-0.12869413,0.34281698,0.40061903,0.10981878,0.22064903,-0.058161043,-0.019062571,0.24909726,-0.21514164,0.35256213,-0.1733921,0.18088947,0.031878058,0.07339889,0.20650089,0.15565522,0.26810104,-0.31443337,0.23142071,0.15657766,-0.2637543,0.08645268,0.14981042,0.50073045,-0.4520215,0.3221667,0.10349803
88,-0.0808295,0.25490913,0.44344085,0.17852618,0.25145626,-0.30624154,-0.09468716,-0.2747266,-0.1975001,-0.4577772,0.2463986,0.07718194,-0.43278623,-0.5631947,0.22631635,-0.25886077,0.57151717,0.07668195,0.051473908,0.8352754,0.44683364,0.5001785,0.1996151,-0.5482496,-0.19742434,-0.44595754,-0.1135914,0.3311175,-0.08394031,0.36277646,-0.022130713,-0.06817117,0.30506286,-0.27499092,0.10787905,-0.28402537,0.042284593,-0.28321862,0.10607372,-0.044060916,0.037553426,0.095081925,-0.4731229,0.07303011,0.44968176,0.057904955,-0.42513907,0.11345972,-0.3869634,0.38378215,0.5647433,0.15892859,0.21579866,-0.081628256,0.55258304,-0.22167967,0.48035598,-0.65724576,-0.2367536,0.41804665,-0.21319865,0.07561302,0.21284124,-0.24549904
89,0.50321203,-0.3643305,0.43914422,0.09154268,0.3997829,-0.5071812,-0.123373896,0.08154783,-0.4413347,-0.28720152,0.0046873656,0.022758152,-0.172922,-0.49459103,0.31564704,-0.15603948,-1.0137416,0.25739467,0.50176287,0.11343645,0.51030713,-0.17275922,0.074130915,0.11021423,0.11502084,0.008815349,-0.24869291,-0.0071674,0.34854364,-0.5009493,-0.2238818,0.12085797,0.3021804,-0.47356457,-0.28190818,-0.023063181,0.38458443,0.3739705,-0.10229613,-0.14382984,0.28519073,0.23768176,-0.10738481,0.2712354,0.39529714,-0.103773795,0.1489263,0.18208168,-0.3128123,0.34407988,-0.007313656,-0.19821286,0.5702584,0.3268978,-0.035752654,-0.36921948,0.6843853,-0.005136671,-0.21009716,0.1797504,0.015331844,0.0010607867,0.13697079,0.048789788
94,0.28460097,-0.62470526,0.17050241,0.20250036,-0.13521609,-0.038027428,0.067167014,0.30820075,-0.10041977,-0.18402392,0.1977734,-0.46230474,0.38049376,-0.117527395,0.06814086,0.15154898,-0.193627,-0.016835047,-0.15508908,0.35731497,0.48193842,0.49109071,-0.18259569,0.09330601,-0.30077097,0.01581762,-0.98012054,0.40213892,0.43910077,0.17642488,-0.35728824,0.17597127,-0.20366077,0.28971028,-0.3051696,0.31627452,-0.31082708,0.4616243,0.20923091,0.51219004,0.66504055,0.43848243,-0.123628244,-0.03963866,0.38285446,0.25163412,-0.15132274,-0.33520135,0.26644656,0.34855202,-0.42112976,0.31751895,0.2092433,-0.018660977,-0.021668762,0.01613758,0.019993594,-0.48001054,0.07168092,0.16929203,-0.018635614,0.34763336,-0.5192524,-0.36861444
92,-0.002993402,-0.1090928,0.88641346,0.49251968,0.5359314,-0.04765324,0.6219688,0.508214,-0.647129,-0.103947416,0.030610159,-0.61226773,0.048446488,-0.17545572,-0.02439398,0.35115296,-0.45888254,0.42323202,0.11748599,0.18531723,0.50482625,0.13913809,0.5319916,-0.12018119,-0.14211111,-0.18378069,-0.0009621191,-0.032333348,-0.22415729,-0.46336588,-0.13288507,-0.31359822,0.015430302,0.15219867,0.05741138,0.14309824,-0.07579574,-0.16315462,0.31581366,0.02720972,-0.2637357,-0.28501323,-0.3613819,-0.19525614,0.46688524,-0.18215714,-0.17835553,-0.3771066,-0.403627,0.23719677,-0.079487845,0.67885196,-0.04395284,-0.1854609,0.2872245,-0.1833482,-0.19590355,-0.43216664,-0.1989265,0.06817087,0.028900016,-0.03522916,-0.25090045,-0.3610809
97,0.16690445,0.043294586,0.5934152,0.07209186,-0.018397326,0.20156118,-0.29267642,-0.14881018,-0.07865628,-0.08491374,0.023717932,0.38792866,-0.00072317134,-0.22581966,0.18022962,0.20079252,-0.26157182,-0.4935566,-0.116978325,0.54785067,0.76749974,0.6959882,0.3752209,-0.12789766,0.339018,-0.49578944,-0.09213636,0.30625224,0.41401526,-0.059263308,-0.1839537,-0.08739968,-0.0423811,-0.10588068,0.14479813,0.5364511,-0.24020863,0.22102617,-0.2252975,0.2452012,0.11670012,-0.30824476,-0.3022301,0.30565077,0.36481595,-0.3502151,-0.123184055,-0.32789034,0.025740428,0.26472405,0.2986893,0.08993608,-0.19858834,0.48262575,-0.18277618,-0.24915,0.3237772,-0.29673597,0.2782507,-0.28950703,0.29576907,-0.5454202,-0.19142511,0.42027667
98,0.17035738,0.21838634,0.16486183,0.47644183,0.42911193,0.3670975,-0.56275415,-0.425553,-0.16547142,0.24741288,0.5116453,-0.28225204,0.22912067,0.021363817,0.051528014,0.6677048,-0.52973676,-0.00340027,-0.15779085,-0.018966638,0.16773325,0.28712362,0.11838618,-0.57993895,-0.47487512,0.42494917,-0.28105852,0.07809816,0.005911691,0.5143388,-0.18468226,-0.42542067,0.1640365,-0.1653894,-0.69899946,-0.054354336,-0.36028725,-0.229334,-0.11168014,0.24329163,0.533255,0.14277235,-0.23054415,-0.15936875,-0.17655635,-0.35341543,0.14041522,-0.23826188,-0.61148715,0.034803297,0.47133598,-0.06864978,-0.2254556,0.87027216,-0.1615172,-0.6239896,0.023295183,-0.35929364,0.020636385,-0.32000375,0.3579342,0.20298171,-0.048815258,-0.10444272
100,0.20796469,-0.5432331,-0.06950197,0.18073376,-0.029884016,-0.35002187,-0.036315344,0.048032157,0.17085113,-0.79037994,0.31195125,-0.59745955,0.24930435,0.14788769,0.030473487,0.14074248,-0.0811302,0.04735959,0.23142365,0.38459897,-0.37372214,0.056286536,0.1635566,-0.12240237,-0.6417938,0.4425951,-1.1096746,0.026470896,-0.24619137,-0.22216213,-0.4909538,-0.09146117,0.00867806,-0.30627468,-0.2829867,-0.23708464,0.26667693,-0.37369746,-0.06864193,0.29620543,0.33040354,0.53485316,-0.049322847,0.033925626,0.4542988,-0.41243118,-0.26656848,0.101632945,-0.36782095,0.3397064,-0.0063654226,0.15493393,0.07850384,-0.18170358,-0.45858824,0.4021067,0.32243764,-0.48123717,-0.27313617,0.16769294,-0.15757647,-0.18465902,-0.41632298,-0.2705896
104,0.124197,0.06058453,0.23649545,0.053630915,-0.04175213,-0.43382168,0.26614204,-0.10118641,-0.67634463,-0.30899167,-0.08572669,-0.1968098,-0.03510662,-0.074459925,-0.3253538,0.5806822,-0.4262124,0.19519368,-0.063649714,0.5321767,0.459137,0.36198616,-0.068690225,-0.46191278,-0.41692567,0.2744528,0.2243126,0.26020855,0.012586357,-0.7590996,0.039902635,0.122993454,0.18583792,-0.3132772,-0.5112371,0.0043048454,0.1991151,0.36932388,0.38197485,-0.4740052,0.21871316,0.17964627,0.020011494,-0.22118011,-0.3677313,-0.8225452,0.30106756,0.14936778,-0.10369288,0.25521374,0.18978065,-0.26615283,0.14090835,-0.015719783,-0.04213903,0.047652576,0.54175943,-0.113582894,-0.010667481,-0.0032355695,-0.03966638,-0.6466703,0.53830236,0.03745342
106,-0.0410225,-0.429023,0.33907047,0.78377074,0.11700081,0.36987075,0.09408083,-0.29095432,0.05364952,-0.5478059,0.096292295,-0.38011652,-0.7121021,-0.22120933,0.11907378,0.50955087,-0.67641395,-0.025913445,0.16643156,0.3914491,-0.008899756,0.081339374,0.34071866,-0.23134108,-0.23015861,0.30357212,0.36462906,0.03028826,0.07967601,-0.20070894,0.2717177,0.58903414,-0.55455387,-0.013465781,-0.14455421,0.0066307723,-0.24069801,0.3612669,0.11387767,0.3381587,-0.22390586,-0.10641849,-0.016352922,-0.47293088,0.18516889,0.20585422,0.070414364,-0.35592195,-0.43022776,0.17344603,0.27144924,-0.14934896,0.30373147,0.19637711,-0.21087253,0.10731308,0.5874436,-0.18933439,-0.19754906,0.25097424,-0.07006228,-0.3465637,0.2456692,-0.29631373
108,0.19366294,0.02833605,0.4786564,0.04676834,0.48148677,0.13041066,-0.34285307,0.22695513,-0.32142386,-0.06536865,0.18670623,-0.059141546,0.24315853,-0.052231863,-0.21736573,0.8772281,-0.29991558,0.036175262,-0.12876034,0.15336399,0.4062244,-0.11971859,0.12712964,-0.5058694,-0.008068993,1.0242637,0.6400557,0.0017095943,0.39095935,0.110438175,-0.1162366,0.442124,0.37646374,-0.28177464,-0.04573865,0.13078278,-0.3790271,0.20016341,0.2067731,0.5158256,0.26096854,0.15387902,-0.71043855,-0.016040957,-0.29069543,-0.33859214,-0.779543,0.115950316,0.062104203,-0.16465276,0.026174601,0.18379527,-0.19023299,-0.077257514,0.12621886,-0.012447855,0.17818208,-0.44241184,0.08002898,0.3062546,0.26545113,-0.3144253,-0.06770115,-0.43965268
114,0.062274627,-0.73384136,0.08078731,0.4123312,0.24558918,-0.6122713,-0.18304056,0.047089912,-0.13469654,0.04715351,0.33629942,-0.034856632,0.07695511,-0.103869624,-0.4675609,0.8012706,-0.25353482,0.09386394,-0.1787396,0.2061131,0.2770363,0.34161302,-0.007136848,-0.22898968,0.107048646,0.16013552,-0.36838695,-0.38036278,-0.1154208,-0.68798095,-0.23719352,0.30784908,0.25236025,0.12846132,0.19752139,0.27845308,-0.47131297,-0.018318286,0.22948001,-0.09019405,-0.29761395,0.3014723,-0.47340426,-0.36157727,0.18857004,0.38965267,-0.46454284,-0.9359019,-0.33315817,0.2626152,0.0097392425,-0.04629748,-0.45763436,-0.10221888,0.2933397,0.12200593,0.24118415,-0.28382027,-0.40734515,0.048750065,0.24652298,-0.20985644,-0.24717458,0.37293682
118,-0.06332337,0.39805743,0.1878629,0.37168366,-0.17207734,-0.29821748,-0.22765581,-0.31205365,-0.22269557,-0.4404155,0.20761347,-0.33745918,-0.6938107,-0.34287372,0.07908311,-0.026844326,0.111803144,0.07353236,0.17972334,0.5418916,0.18250868,0.53105825,0.5722233,-0.26353627,0.090569496,-0.011164338,0.0027594399,0.36309418,-0.26597336,-0.17925973,0.11312874,-0.24642809,-0.03654147,-0.4626622,0.33497894,-0.023030862,-0.014812083,-0.36550865,-0.04737509,-0.46800655,0.22578812,0.2757763,-0.39267462,0.2013615,0.72185826,0.13176952,-0.20802726,0.1539857,-0.25411555,0.26095778,0.4398851,-0.017548012,0.3446253,0.06480612,0.242653,0.43655485,0.37614632,-0.14600997,-0.35395056,0.031631473,-0.29980966,-0.3649394,0.2754447,-0.34383193
119,0.07404014,0.29078516,0.8956051,0.5680271,-0.2418477,-0.31370905,0.13038881,0.25827086,-0.4067539,0.019983117,0.052240215,-0.31388688,0.1297049,0.0012119331,0.36340743,0.41857985,-0.102564424,-0.043160476,0.31295565,-0.110365145,0.54352504,0.3987599,0.35379303,-0.17313492,-0.13836987,-0.34332782,0.00863728,0.025125243,-0.009109582,-0.23651293,-0.09992791,-0.07276415,-0.07279395,-0.19803166,0.08129291,0.27859378,0.11754049,-0.20631255,0.25949106,0.08683995,0.22886448,0.16894826,-0.38872156,0.27631706,0.39372805,-0.0499139,0.3862833,-0.06848387,-0.29281873,0.31297925,0.070194386,0.41518548,-0.09737143,0.5893915,-0.02860469,0.54845905,-0.35578418,-0.3878614,-0.10116118,-0.014175934,-0.052859645,-0.03508723,0.24510804,0.004741327
120,-0.13102466,-0.051661354,0.12665308,0.16934039,-0.035447944,-0.18493405,-0.037873946,0.094157875,-0.35616422,-0.28313267,0.15458895,0.25062504,-0.1809648,-0.049835023,0.0061533824,0.6018965,-0.2508283,0.2900504,0.17474169,-0.2337592,0.39373803,0.72568804,0.47824675,-0.030269684,-0.16231921,0.10294557,0.0780483,0.097205296,0.39167956,-0.20922506,-0.27134505,-0.071520075,-0.6183465,0.08632382,0.027422018,0.00074506924,0.008675519,-0.22093591,-0.41219223,0.48890978,0.06015568,-0.16990496,-0.3035509,-0.033142585,0.5895969,-0.09113949,0.16958909,-0.0116515355,-0.040317282,-0.30270955,0.37092832,0.4382701,-0.027340142,0.5660919,-0.16838466,-0.25602525,0.36609718,-0.85053974,-0.32522476,-0.32394177,0.12448444,-0.5135785,0.21091476,0.43258914
124,0.27466044,-0.19078104,0.7343029,-0.3051753,0.14853433,-0.22795929,0.42739093,-0.12251558,-0.061525058,0.09459572,0.22775917,-0.089892976,-0.17417297,0.22343995,0.12426505,-0.0114311855,-0.48258886,-0.07265308,0.2083017,-0.07154746,0.42713335,-0.046340607,-0.07524501,-0.28725588,-0.40386125,0.45193198,-0.06521367,0.012640354,0.23755792,-0.54176223,-0.26347697,-0.3928541,-0.32103047,-0.008737053,-0.17881472,-0.10870249,0.12886675,-0.22875503,-0.021811554,0.027092174,0.21681075,0.33603665,0.3187853,0.09223836,0.5262316,-0.06524791,-0.10524999,-0.6478311,-0.30971125,0.47952387,-0.02935998,0.60443157,-0.26660037,0.41519,0.1555262,0.11156066,0.10424895,-0.28415558,-0.20018518,-0.014402629,-0.17908481,-0.2230739,0.23608837,0.26476052
125,0.36716273,0.12994961,0.32583937,0.30395845,0.32815507,-0.63646305,-0.46183166,0.057049297,-0.063236326,-0.42488757,-0.20486164,-0.7156217,-0.4647801,-0.21148965,-0.17569718,-0.2024122,0.10971303,-0.3020885,0.23958023,0.5840154,0.45800996,-0.32644022,0.3300548,0.34814852,0.05107072,0.23990373,-0.14447205,0.0906969,-0.34810537,-0.13362803,0.24020875,0.085332364,-0.39201096,0.286343,-0.028783254,0.21755289,-0.3442235,-0.5123862,0.29624987,0.0439417,-0.4239092,-0.2933119,-0.87363756,-0.48569643,0.19616064,-0.08853572,0.24938029,0.4245205,-0.33001623,0.02563633,0.022064961,-0.31865647,0.21508877,0.26243848,0.37044638,0.3497578,0.40360343,-0.59632456,-0.16373888,-0.40508646,0.12249171,-0.11006509,0.05644739,-0.20861813
129,0.2617905,0.16251223,0.19640177,0.14405502,-0.12120446,-0.34712994,-0.17951551,0.24601446,-0.42742208,-0.13052958,0.3228592,-0.45431688,-0.26414543,-0.34323764,0.10330939,0.3242596,-0.1572953,0.1374462,0.12592229,0.48444515,1.0732572,-0.026583761,0.40433237,0.2673341,0.18639874,0.14340371,-0.17291345,-0.458125,0.26769504,-0.24591298,0.1863536,0.19608875,0.6069469,0.19268243,0.02179067,-0.19029033,-0.07163476,0.22245228,0.26258478,-0.17116967,0.042935945,0.21488012,-0.33068308,0.107871264,0.16889063,-0.17072193,-0.07677591,0.18207726,0.060196515,-0.018015197,0.3652755,-0.22982326,1.007661,0.19454685,0.30238798,-0.20238665,0.25790215,-0.19804685,-0.4459232,-0.21189703,0.006112177,-0.30964082,0.23610125,-0.19586672
130,-0.23493508,0.4213879,0.69966376,0.614584,0.42257944,0.1286209,-0.048948497,0.07284364,-0.2411342,0.11443105,0.0034891998,-0.16925755,-0.4261693,-0.17035607,-0.60405236,0.53863657,0.087454766,0.0869147,0.23924272,0.023380255,0.3973226,0.16592413,0.6604017,-0.0123007735,0.37644795,0.4468969,0.13288835,-0.04463703,-0.029208958,-0.02699556,-0.19248502,-0.166583,-0.19527498,0.23065461,-0.3682041,0.3795827,-0.09067698,-0.061236646,0.18203038,0.28705737,0.1440222,0.036646474,-0.10193774,0.35501853,0.54162574,-0.15166412,-0.3405966,-0.061141092,-0.08106383,-0.15308729,0.6919875,0.1888484,0.30955067,0.06125904,0.19482952,0.07074482,0.2700619,-0.27120852,-0.23951611,-0.25798976,-0.011999854,0.19604859,0.020976089,0.19598861
131,0.22806142,0.4327299,0.17364535,-0.39464676,0.5190592,-0.022623116,-0.21461126,-0.082444265,-0.5898514,-0.43875438,0.3366598,-0.35177103,0.4944701,0.449958,-0.0011030497,0.31671628,-0.14288631,-0.39912683,-0.11512683,0.20939557,0.7102476,-0.09309091,-0.25331226,-0.48601198,-0.24180631,0.30219567,-0.25705504,-0.40116367,0.5635807,-0.20459072,-0.06600017,0.18905893,0.100856565,0.14893816,-0.1645933,0.19678427,-0.030664284,-0.42487177,-0.06340013,0.2989432,0.009624867,0.045361895,-0.011396713,0.24000686,0.31217775,-0.24583489,0.015098594,-0.21292187,0.2145848,0.012847852,-0.1412932,-0.36044592,-0.73755956,0.14232005,-0.022376953,0.43436489,0.054797966,-0.89323485,-0.66199666,0.49410132,-0.5348944,-0.57870704,0.1432252,0.008769375
135,-0.32656527,-0.26859286,0.20870999,0.056968924,0.045117863,-0.8572094,0.06562877,-0.17749783,-0.36913994,-0.15535356,0.3026435,-0.4318645,-0.66296554,-0.3628904,-0.074694544,-0.21053714,0.32049087,0.05197256,0.20238154,0.48736095,0.19324324,0.49744588,0.102222845,-0.59392107,0.23672292,0.02749583,0.14037886,0.32477808,-0.15535186,0.21683569,0.16459264,-0.15276688,-0.40256497,-0.34610042,0.12706596,-0.28354344,-0.53021836,-0.23886824,0.4286809,-0.2866534,0.08799297,0.23882164,-0.46890327,0.4850739,0.45267576,0.31546542,-0.17727537,0.06007697,-0.120531924,0.12034461,0.5248836,-0.08715651,-0.0050748326,0.010303001,0.60349643,-0.4626757,0.23898844,-0.15961602,-0.39307216,-0.0051456676,-0.27202305,-0.26528284,0.005893791,0.15508887
134,0.5289946,0.41486543,0.8171834,0.6528065,0.5759917,0.04095611,0.028237758,-0.49852166,0.40185872,-0.3123798,0.75872505,-0.46783444,-0.21415707,0.50460976,-0.64481044,0.14945245,-0.054921597,-0.18984215,0.3709499,-0.07373165,0.31835717,0.17605071,0.26732415,-0.10092891,0.21694823,0.52009267,-0.11180665,-0.014925127,0.31096268,-0.51235926,-0.15669353,0.13129014,-0.16426547,-0.3799694,-0.789876,0.13370104,-0.13776277,-0.34515885,0.20748173,0.36424547,0.20629278,-0.39226866,0.11412046,0.0156828,-0.38509294,0.20603488,-0.43891516,0.028250199,-0.054352775,-0.19791965,-0.24845412,0.04481404,0.018628525,0.33950993,-0.18530911,-0.14129747,-0.086574145,-0.23705734,-0.3753433,0.27167055,0.062234703,0.020470163,0.071906365,0.49072352
140,0.16710943,-0.6590968,0.26986745,0.44402638,-0.17437626,-0.5393799,0.076884225,-0.13370131,0.0006260085,-0.7248146,0.21709162,0.28341472,-0.36074546,-0.30561706,-0.15748727,0.279159,-0.41837546,0.19371943,-0.23173091,0.3122782,0.20161222,0.17323972,0.2421863,-0.049937405,0.18922833,-0.0033597865,-0.44838428,0.2771226,0.29551676,-0.49631616,-0.07750304,0.28051096,-0.51302487,0.27250034,-0.12780027,0.10889509,-0.42295918,0.022559142,0.13291994,0.22785333,0.5265172,0.06683984,-0.017465865,-0.2785487,0.3816081,-0.066182606,-0.17068969,-0.56207025,0.05729109,0.309127,0.27716318,-0.21881467,-0.31374523,0.29540333,0.18043922,0.30822012,-0.11881679,-0.14339428,-0.23631147,0.08747584,0.5257996,0.05088117,-0.49329123,0.26351905
141,0.35582775,-0.45462978,0.6658598,-0.016209988,-0.34915423,-0.28975955,0.040286187,0.11063873,-0.34727788,-0.4136637,0.45520625,0.00073889206,0.09358148,-0.09016942,0.10171412,0.0064434456,-0.33255157,0.589014,0.07519412,0.03522258,0.34578612,0.077792525,-0.15451384,-0.3178097,-0.07478073,0.116855316,-0.0005591524,0.3530715,0.64480644,-0.3040805,-0.10827965,0.30182642,-0.16070537,-0.119890705,-0.41441604,-0.009686488,-0.28293306,0.051318776,0.096928574,0.28301272,0.3439796,0.08668161,-0.3557862,0.17757772,0.6456457,0.25191495,0.22669052,-0.3546218,-0.43547085,0.2595207,0.23973219,0.0006379306,-0.3591583,-0.07051007,0.3989187,0.6647335,0.45645058,0.085315175,-0.042666387,0.020345254,0.32180473,0.18892589,-0.135109,-0.07993982
144,0.1836596,-0.45389104,0.3266203,-0.1153652,-0.3322383,-0.5241692,-0.32623172,-0.3321393,0.4684741,-0.15680984,0.6491413,-0.12902747,0.25135183,-0.108466536,-0.27372462,0.35392118,-0.16314693,0.2751724,0.22892116,0.051851228,-0.024635594,0.2814007,0.3194383,-0.10461842,-0.21657376,0.44041443,-0.9178643,0.0133657595,-0.21150897,-0.36277997,-0.059304014,-0.046752345,0.2253746,-0.26111877,-0.14646783,-0.009716522,-0.23504616,-0.44390443,0.13734707,-0.13635421,-0.0069966894,-0.04475979,0.08445944,0.12676005,0.27319512,-0.7037442,-0.33953598,-0.3237647,0.08708593,0.7791998,0.22541504,0.34388372,0.10564209,0.28355247,0.092885025,-0.058698162,0.19953941,-0.64885545,-0.35363048,-0.33414376,0.7460223,0.07638947,-0.41897762,0.16833496
147,0.48280087,-0.23121226,0.2585438,0.01290831,-0.14905871,-0.2619595,0.3961673,0.1946567,-0.21094464,0.030602116,0.2530706,0.041954726,-0.28821114,-0.26206154,0.4000828,0.31092384,-0.5428272,0.2832831,-0.40165448,0.08159435,0.41674808,0.39403608,0.5001347,-0.20451741,0.07448441,0.5380809,-0.03855462,-0.16201673,0.09775006,-0.048861265,0.22663791,0.38613883,0.09781746,0.0774464,0.08794315,0.28847346,0.32122815,0.40385786,-0.04457793,0.3089878,0.65297097,0.16422611,-0.55825,0.2812613,0.03745799,-0.013246577,-0.2759402,-0.68949765,0.6201865,0.2129755,0.053497467,0.1571765,0.48781115,0.34374043,-0.17510468,-0.21568796,0.21634091,-0.0259813,-0.10927269,-0.10745609,-0.23157065,0.4631503,0.6035722,-0.02095579
153,0.10712351,0.43145832,0.5841335,0.20393328,-0.062047124,-0.021783184,-0.3906859,-0.28104162,-0.42191687,-0.18606107,0.14456722,-0.44015908,-0.87009025,-0.4351295,-0.26068357,0.038138483,0.0076316474,-0.046124652,-0.045755394,0.41365555,0.010434146,0.45554575,0.5080571,-0.17388359,-0.113299735,-0.035676863,-0.37276024,0.21383174,0.38868505,-0.034750063,0.12582901,-0.032785177,-0.28033072,-0.1137318,-0.13421693,-0.25030357,0.053084023,-0.20510308,0.1847393,0.1848263,0.0375184,0.1285326,-0.27214295,0.11982936,0.8169475,0.2312775,-0.10552689,0.077844635,-0.36527252,0.14666855,-0.19009063,0.06618002,0.025170809,0.03459055,0.29489258,0.3177778,-0.061387837,-0.24148421,0.05145727,-0.1554536,-0.043265495,-0.40057507,0.1592949,-0.2824506
157,0.18428311,-0.2693083,0.85518223,0.2041862,0.26391461,0.08927657,0.50080395,-0.2304552,-0.052576717,-0.19582951,0.2989487,-0.20789818,-0.056895692,-0.37521428,0.1766545,0.20519568,-0.7276668,-0.4161827,-0.16951483,0.15987255,0.09788106,0.718928,0.54890966,-0.04185349,-0.058064833,-0.31724265,0.12868021,0.22702987,0.2942871,-0.19279255,-0.29049358,0.24497183,-0.28366125,-0.07302447,0.1807012,0.28643608,-0.32356825,0.14003149,0.34050518,0.078549534,0.008722035,-0.24951881,0.039696958,-0.36742267,0.3280242,-0.08668907,0.22549805,-0.21090755,0.09103907,0.4061237,0.1554342,-0.09660478,-0.082244895,0.22098902,-0.40897903,-0.42362082,0.47166973,-0.42024314,-0.05447047,-0.1323566,0.40300965,-0.34532276,0.4620108,0.22252598
159,0.32289258,-0.13223006,0.20797762,0.7373455,-0.14256491,0.32000735,0.54833865,0.29825228,-0.25323477,0.23282741,-0.004432094,-0.46995598,0.023435311,0.588904,-0.07932239,0.275147,-0.4893546,-0.334268,-0.0034175715,0.33686662,0.6865863,0.20778447,0.036137067,-0.35440782,-0.05088801,0.33517897,-0.061461125,0.027529035,0.18550542,-0.48440784,0.024063865,-0.34487265,-0.32883286,-0.056943685,-0.49835247,-0.057141572,0.2034094,0.1694139,0.2873086,0.0069904043,0.31066927,-0.07563568,-0.04692881,0.10829397,-0.042832725,-0.06166589,-0.44633237,-0.45558217,-0.27354276,-0.3873726,-0.34429342,-0.559005,0.14171426,0.10665668,-0.0579371,0.17051351,0.46594235,-0.5105121,-0.25910732,0.106058374,-0.06725936,-0.17233905,0.19717646,0.24327722
